"","prodfra_n_moins1","prodfra_n","c_evol_prodfra","libel"
"2703","259912800A","259912800A",0,"Prodfra perenne"
"2704","259921300B","259921300B",0,"Prodfra perenne"
"2705","259921500B","259921500B",0,"Prodfra perenne"
"2706","259921700B","259921700B",0,"Prodfra perenne"
"2707","259922000B","259922000B",0,"Prodfra perenne"
"2708","259923300B","259923300B",0,"Prodfra perenne"
"2709","259923501B","259923500B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2710","259923502B","259923500B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2711","259923700B","259923700B",0,"Prodfra perenne"
"2712","259924001B","259924000B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2713","259924002B","259924000B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2714","259924003B","259924000B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2715","259924004B","259924000B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2716","259925300B","259925300B",0,"Prodfra perenne"
"2717","259925500B","259925500B",0,"Prodfra perenne"
"2718","259925700B","259925700B",0,"Prodfra perenne"
"2719","259926000B","259926000B",0,"Prodfra perenne"
"2720","259929110B","259929110B",0,"Prodfra perenne"
"2721","259929130B","259929130B",0,"Prodfra perenne"
"2722","259929190B","259929190B",0,"Prodfra perenne"
"2723","259929221B","259929220B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2724","259929222B","259929220B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2725","259929223B","259929220B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2726","259929224B","259929220B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2727","259929250B","259929250B",0,"Prodfra perenne"
"2728","259929270B","259929270B",0,"Prodfra perenne"
"2729","259929310B","259929310B",0,"Prodfra perenne"
"2730","259929331B","259929330B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2731","259929332B","259929330B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2732","259929333B","259929330B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2733","259929334B","259929330B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2734","259929335B","259929330B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2735","259929350B","259929350B",0,"Prodfra perenne"
"2736","259929370B","259929370B",0,"Prodfra perenne"
"2737","259929410B","259929410B",0,"Prodfra perenne"
"2738","259929491B","259929491B",0,"Prodfra perenne"
"2739","259929492B","259929492B",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2740","259929493B","259929492B",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2741","259929494B","259929492B",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2742","259929499B","259929492B",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2743","259929551B","259929550B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2744","259929552B","259929550B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2745","259929553B","259929550B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2746","259929580B","259929580B",0,"Prodfra perenne"
"2747","259929631B","259929630B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2748","259929632B","259929630B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2749","259929633B","259929630B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2750","259929634B","259929630B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2751","259929670B","259929670B",0,"Prodfra perenne"
"2752","259929710B","259929710B",0,"Prodfra perenne"
"2753","259929730B","259929730B",0,"Prodfra perenne"
"2754","259929750B","259929750B",0,"Prodfra perenne"
"2755","259929760B","259929760B",0,"Prodfra perenne"
"2756","259929770B","259929770B",0,"Prodfra perenne"
"2757","259929791B","259929790B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2758","259929792B","259929790B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2759","259929820B","259929820B",0,"Prodfra perenne"
"2760","259929830B","259929830B",0,"Prodfra perenne"
"2761","259929850B","259929850B",0,"Prodfra perenne"
"2762","259929871B","259929870B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2763","259929879B","259929870B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2764","259929950B","259929950B",0,"Prodfra perenne"
"2765","2611110000","2611110000",0,"Prodfra perenne"
"2766","2611120000","2611120000",0,"Prodfra perenne"
"2767","2611212000","2611212000",0,"Prodfra perenne"
"2768","2611215000","2611215000",0,"Prodfra perenne"
"2769","2611218000","2611218000",0,"Prodfra perenne"
"2770","2611222000","2611222000",0,"Prodfra perenne"
"2771","2611224010","2611224010",0,"Prodfra perenne"
"2772","2611224020","2611224020",0,"Prodfra perenne"
"2773","2611224090","2611224090",0,"Prodfra perenne"
"2774","2611226000","2611226000",0,"Prodfra perenne"
"2775","2611228000","2611228000",0,"Prodfra perenne"
"2776","2611300300","2611300300",0,"Prodfra perenne"
"2777","2611300600","2611300600",0,"Prodfra perenne"
"2778","2611302300","2611302300",0,"Prodfra perenne"
"2779","2611302700","2611302700",0,"Prodfra perenne"
"2780","2611303400","2611303400",0,"Prodfra perenne"
"2781","2611305400","2611305400",0,"Prodfra perenne"
"2782","2611306500","2611306500",0,"Prodfra perenne"
"2783","2611306700","2611306700",0,"Prodfra perenne"
"2784","2611308000","2611308000",0,"Prodfra perenne"
"2785","2611309100","2611309100",0,"Prodfra perenne"
"2786","2611309400","2611309400",0,"Prodfra perenne"
"2787","2611401000","2611401000",0,"Prodfra perenne"
"2788","2611404000","2611404000",0,"Prodfra perenne"
"2789","2611407010","2611407010",0,"Prodfra perenne"
"2790","2611407020","2611407020",0,"Prodfra perenne"
"2791","2611407090","2611407090",0,"Prodfra perenne"
"2792","2611409000","2611409000",0,"Prodfra perenne"
"2793","26118010S0","26118010S0",0,"Prodfra perenne"
"2794","26118020S0","26118020S0",0,"Prodfra perenne"
"2795","26118030S0","26118030S0",0,"Prodfra perenne"
"2796","2612102000","2612102000",0,"Prodfra perenne"
"2797","2612105000","2612105000",0,"Prodfra perenne"
"2798","2612108000","2612108000",0,"Prodfra perenne"
"2799","2612200000","2612200000",0,"Prodfra perenne"
"2800","26122510S0","26122510S0",0,"Prodfra perenne"
"2801","26122520S0","26122520S0",0,"Prodfra perenne"
"2802","26122530S0","26122530S0",0,"Prodfra perenne"
"2803","26122535S0","26122535S0",0,"Prodfra perenne"
"2804","26122540S0","26122540S0",0,"Prodfra perenne"
"2805","26122550S0","26122550S0",0,"Prodfra perenne"
"2806","26122560H0","26122560H0",0,"Prodfra perenne"
"2807","26122570S0","26122570S0",0,"Prodfra perenne"
"2808","26122575S0","26122575S0",0,"Prodfra perenne"
"2809","26122580H0","26122580H0",0,"Prodfra perenne"
"2810","2612300000","2612300000",0,"Prodfra perenne"
"2811","2620110000","2620110000",0,"Prodfra perenne"
"2812","2823230000","2620120000",6,"Faux pôrenne(ôclatement): prodfra N = (prodfra N-1)+(1ouX prodfra N)"
"2813","2620130000","2620130000",0,"Prodfra perenne"
"2814","2620140000","2620140000",0,"Prodfra perenne"
"2815","2620150000","2620150000",0,"Prodfra perenne"
"2816","2620164000","2620164000",0,"Prodfra perenne"
"2817","2620165000","2620165000",0,"Prodfra perenne"
"2818","2620166000","2620166000",0,"Prodfra perenne"
"2819","2620170000","2620170000",0,"Prodfra perenne"
"2820","2620180000","2620180000",0,"Prodfra perenne"
"2821","2620210000","2620210000",0,"Prodfra perenne"
"2822","2620220000","2620220000",0,"Prodfra perenne"
"2823","2620300000","2620300000",0,"Prodfra perenne"
"2824","2620400000","2620400000",0,"Prodfra perenne"
"2825","2630110000","2630110000",0,"Prodfra perenne"
"2826","2630120000","2630120000",0,"Prodfra perenne"
"2827","2630130000","2630130000",0,"Prodfra perenne"
"2828","2630210000","2630210000",0,"Prodfra perenne"
"2829","2630220000","2630220000",0,"Prodfra perenne"
"2830","2630231000","2630231000",0,"Prodfra perenne"
"2831","2630232000","2630232000",0,"Prodfra perenne"
"2832","2630233000","2630233000",0,"Prodfra perenne"
"2833","2630234000","2630234000",0,"Prodfra perenne"
"2834","2630237000","2630237000",0,"Prodfra perenne"
"2835","2630300000","2630300000",0,"Prodfra perenne"
"2836","2630401000","2630401000",0,"Prodfra perenne"
"2837","2630403500","2630403500",0,"Prodfra perenne"
"2838","2630403900","2630403900",0,"Prodfra perenne"
"2839","2630404000","2630404000",0,"Prodfra perenne"
"2840","2630405000","2630405000",0,"Prodfra perenne"
"2841","2630406000","2630406000",0,"Prodfra perenne"
"2842","2630407000","2630407000",0,"Prodfra perenne"
"2843","2630502000","2630502000",0,"Prodfra perenne"
"2844","2630508000","2630508000",0,"Prodfra perenne"
"2845","2640110000","2640110000",0,"Prodfra perenne"
"2846","2640127000","2640127000",0,"Prodfra perenne"
"2847","2640129000","2640129000",0,"Prodfra perenne"
"2848","2640202000","2640202000",0,"Prodfra perenne"
"2849","2640204000","2640204000",0,"Prodfra perenne"
"2850","2640209010","2640209010",0,"Prodfra perenne"
"2851","2640209020","2640209020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2852","2640209030","2640209020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"2853","2640310000","2640310000",0,"Prodfra perenne"
"2854","2640320000","2640320000",0,"Prodfra perenne"
"2855","2640330000","2640330000",0,"Prodfra perenne"
"2856","2640342000","2640342000",0,"Prodfra perenne"
"2857","2640344000","2640344000",0,"Prodfra perenne"
"2858","2640346000","2640346000",0,"Prodfra perenne"
"2859","2640348000","2640348000",0,"Prodfra perenne"
"2860","2640410000","2640410000",0,"Prodfra perenne"
"2861","2640423500","2640423500",0,"Prodfra perenne"
"2862","2640423700","2640423700",0,"Prodfra perenne"
"2863","2640423900","2640423900",0,"Prodfra perenne"
"2864","2640427000","2640427000",0,"Prodfra perenne"
"2865","2640435500","2640435500",0,"Prodfra perenne"
"2866","2640435910","2640435900",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2867","2640435920","2640435900",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"2868","2640437000","2640437000",0,"Prodfra perenne"
"2869","2640440000","2640440000",0,"Prodfra perenne"
"2870","2640515000","2640515000",0,"Prodfra perenne"
"2871","2640517000","2640517000",0,"Prodfra perenne"
"2872","2640518000","2640518000",0,"Prodfra perenne"
"2873","2640520000","2640520000",0,"Prodfra perenne"
"2874","2640600000","2640600000",0,"Prodfra perenne"
"2875","265111200A","265111200A",0,"Prodfra perenne"
"2876","265111500A","265111500A",0,"Prodfra perenne"
"2877","265111800A","265111800A",0,"Prodfra perenne"
"2878","265112150B","265112150B",0,"Prodfra perenne"
"2879","265112350B","265112350B",0,"Prodfra perenne"
"2880","265112390B","265112390B",0,"Prodfra perenne"
"2881","265112700B","265112700B",0,"Prodfra perenne"
"2882","265120200A","265120200A",0,"Prodfra perenne"
"2883","265120500A","265120500A",0,"Prodfra perenne"
"2884","265120800A","265120800A",0,"Prodfra perenne"
"2885","265131000B","265131000B",0,"Prodfra perenne"
"2886","265132000B","265132000B",0,"Prodfra perenne"
"2887","265133100B","265133100B",0,"Prodfra perenne"
"2888","265133300B","265133300B",0,"Prodfra perenne"
"2889","265141000B","265141000B",0,"Prodfra perenne"
"2890","265142000B","265142000B",0,"Prodfra perenne"
"2891","265143100B","265143100B",0,"Prodfra perenne"
"2892","265143300B","265143300B",0,"Prodfra perenne"
"2893","265143550B","265143550B",0,"Prodfra perenne"
"2894","265143590B","265143590B",0,"Prodfra perenne"
"2895","265144000B","265144000B",0,"Prodfra perenne"
"2896","265145200B","265145200B",0,"Prodfra perenne"
"2897","265145300B","265145300B",0,"Prodfra perenne"
"2898","265145550B","265145550B",0,"Prodfra perenne"
"2899","265145590B","265145590B",0,"Prodfra perenne"
"2900","265151100B","265151100B",0,"Prodfra perenne"
"2901","265151350B","265151350B",0,"Prodfra perenne"
"2902","265151390B","265151390B",0,"Prodfra perenne"
"2903","265151500B","265151500B",0,"Prodfra perenne"
"2904","265151750B","265151750B",0,"Prodfra perenne"
"2905","265151790B","265151790B",0,"Prodfra perenne"
"2906","265152350B","265152350B",0,"Prodfra perenne"
"2907","265152390B","265152390B",0,"Prodfra perenne"
"2908","265152550B","265152550B",0,"Prodfra perenne"
"2909","265152590B","265152590B",0,"Prodfra perenne"
"2910","265152711B","265152711B",0,"Prodfra perenne"
"2911","265152712B","265152712B",0,"Prodfra perenne"
"2912","265152741B","265152741B",0,"Prodfra perenne"
"2913","265152742B","265152742B",0,"Prodfra perenne"
"2914","265152790B","265152790B",0,"Prodfra perenne"
"2915","265152830B","265152830B",0,"Prodfra perenne"
"2916","265152890B","265152890B",0,"Prodfra perenne"
"2917","265153131B","265153131B",0,"Prodfra perenne"
"2918","265153132B","265153132B",0,"Prodfra perenne"
"2919","265153191B","265153191B",0,"Prodfra perenne"
"2920","265153192B","265153192B",0,"Prodfra perenne"
"2921","265153200B","265153200B",0,"Prodfra perenne"
"2922","265153300B","265153300B",0,"Prodfra perenne"
"2923","265153500B","265153500B",0,"Prodfra perenne"
"2924","265153810B","265153810B",0,"Prodfra perenne"
"2925","265153830B","265153830B",0,"Prodfra perenne"
"2926","265153900B","265153900B",0,"Prodfra perenne"
"2927","265161000B","265161000B",0,"Prodfra perenne"
"2928","265162100B","265162100B",0,"Prodfra perenne"
"2929","265162300B","265162300B",0,"Prodfra perenne"
"2930","265162550B","265162550B",0,"Prodfra perenne"
"2931","265162590B","265162590B",0,"Prodfra perenne"
"2932","265163300B","265163300B",0,"Prodfra perenne"
"2933","265163500B","265163500B",0,"Prodfra perenne"
"2934","265163700B","265163700B",0,"Prodfra perenne"
"2935","265164300B","265164300B",0,"Prodfra perenne"
"2936","265164530B","265164530B",0,"Prodfra perenne"
"2937","265164550B","265164550B",0,"Prodfra perenne"
"2938","265164700B","265164700B",0,"Prodfra perenne"
"2939","265165000B","265165000B",0,"Prodfra perenne"
"2940","265166201B","265166201B",0,"Prodfra perenne"
"2941","265166202B","265166202B",0,"Prodfra perenne"
"2942","265166203B","265166203B",0,"Prodfra perenne"
"2943","265166204B","265166204B",0,"Prodfra perenne"
"2944","265166301B","265166301B",0,"Prodfra perenne"
"2945","265166302B","265166302B",0,"Prodfra perenne"
"2946","265166500B","265166500B",0,"Prodfra perenne"
"2947","265166700B","265166700B",0,"Prodfra perenne"
"2948","265166830B","265166830B",0,"Prodfra perenne"
"2949","265166891B","265166891B",0,"Prodfra perenne"
"2950","265166892B","265166892B",0,"Prodfra perenne"
"2951","265170151B","265170151B",0,"Prodfra perenne"
"2952","265170152B","265170152B",0,"Prodfra perenne"
"2953","265170191B","265170191B",0,"Prodfra perenne"
"2954","265170192B","265170192B",0,"Prodfra perenne"
"2955","265170300B","265170300B",0,"Prodfra perenne"
